sku,fetch_date,price,carat,cut,color,clarity,depth,tableth,girdle,symmetry,polish,culet,fluorescence,length,width,height,lnwdthratio,shape,pricePerCarat,certLab,certPresent
LD02732305,14/08/2012,1421,0.56,Very Good,E,VS1,68.5,66,Thick to Very Thick,Very Good,Excellent,None,None,5.51,3.96,2.71,1.39,EC,2538,GIA,"true"
LD02602241,10/07/2012,1056,0.51,Ideal,J,VS2,62.5,55,Medium to Slightly Thick,Excellent,Excellent,None,None,5.11,5.1,3.19,1,RD,2071,GIA,"true"
LD02678797,13/07/2012,3207,0.7,Ideal,G,VS1,62.2,57,Medium to Slightly Thick,Excellent,Very Good,None,None,5.67,5.68,3.53,1,RD,4581,GIA,"true"
LD02764004,30/08/2012,1103,0.4,Very Good,D,VS1,63.9,56,Slightly Thick to Slightly Thick,Very Good,Very Good,None,None,4.65,4.63,2.96,1,RD,2758,GIA,"true"
LD02750317,24/08/2012,1265,0.48,Very Good,F,VVS1,70.2,72,Medium to Slightly Thick,Excellent,Excellent,None,None,4.41,4.35,3.05,1.01,PR,2635,GIA,"true"
LD02708948,01/08/2012,1203,0.5,Very Good,D,SI1,66.2,72,Very Thin to Slightly Thick,Very Good,Excellent,None,None,4.6,4.55,3.01,1.01,PR,2406,GIA,"true"
LD02709636,01/08/2012,9902,1.33,Ideal,G,VVS2,61.5,56,Thin to Medium,Excellent,Excellent,None,Strong Blue,7.06,7.12,4.36,1.01,RD,7445,GIA,"true"
LD02751514,25/08/2012,2061,0.7,Very Good,G,SI1,69.1,66,Slightly Thick to Very Thick,Excellent,Excellent,None,None,5.05,4.64,3.2,1.09,RA,2944,GIA,"true"
LD02761681,29/08/2012,1622,0.5,Ideal,I,VVS1,62.6,57,Medium to Slightly Thick,Excellent,Excellent,None,Strong,5.08,5.05,3.17,1.01,RD,3244,GIA,"true"
LD02735464,16/08/2012,451,0.32,Ideal,F,SI1,61.8,55,Thin to Medium,Very Good,Excellent,None,None,4.43,4.44,2.74,1,RD,1409,GIA,"true"
LD02744830,23/08/2012,470,0.3,Very Good,G,VS2,63.2,57,Medium to Slightly Thick,Very Good,Excellent,None,None,4.22,4.25,2.68,1.01,RD,1567,GIA,"true"
LD02655715,01/07/2012,520,0.32,Ideal,E,SI2,61.9,56,Medium to Medium,Excellent,Excellent,None,None,4.39,4.37,2.71,1,RD,1625,GIA,"true"
LD02705889,28/07/2012,665,0.46,Very Good,J,VVS2,62.4,60,Very Thin to Extremely Thick,Good,Good,None,None,6.51,4.39,2.74,1.48,PS,1446,GIA,"true"
LD02662688,03/07/2012,1489,0.51,Ideal,E,SI2,62.6,59,Medium to Medium,Excellent,Excellent,None,None,5.11,5.09,3.19,1,RD,2920,GIA,"true"
LD02746171,23/08/2012,999,0.4,Very Good,D,VS2,63,59,Medium to Slightly Thick,Very Good,Excellent,Pointed,None,4.68,4.65,2.94,1.01,RD,2498,GIA,"true"
LD02717169,05/08/2012,2372,0.58,Ideal,D,VS2,62,55,Thin to Medium,Excellent,Excellent,None,Medium,5.35,5.38,3.33,1.01,RD,4090,GIA,"true"
LD02749025,24/08/2012,379,0.31,Very Good,H,SI1,64,56,Slightly Thick to Thick,Very Good,Very Good,None,Strong,4.24,4.27,2.72,1.01,RD,1223,GIA,"true"
LD02679551,13/07/2012,2368,0.7,Very Good,E,SI2,60.8,60,Slightly Thick to Thick,Good,Very Good,None,None,5.72,5.7,3.47,1,RD,3383,GIA,"true"
LD02660515,01/07/2012,6366,1.25,Ideal,I,SI2,62.1,58,Medium to Slightly Thick,Excellent,Excellent,None,None,6.87,6.91,4.28,1.01,RD,5093,GIA,"true"
LD02666433,05/07/2012,6663,1.01,Very Good,F,SI1,64.1,58,Slightly Thick to Thick,Excellent,Excellent,None,None,6.32,6.27,4.04,1.01,RD,6597,GIA,"true"
LD02710748,01/08/2012,4836,1.01,Good,H,VS2,77.8,71,Extremely Thin to Very Thick,Good,Very Good,None,None,5.45,5.34,4.16,1.02,PR,4788,GIA,"true"
LD02766015,31/08/2012,28081,2.04,Ideal,H,VS1,60.8,57,Medium to Medium,Excellent,Excellent,None,None,8.17,8.22,4.99,1.01,RD,13765,GIA,"true"
LD02760280,28/08/2012,510,0.24,Ideal,E,VVS2,60,58,Thin to Medium,Excellent,Very Good,None,None,4.06,4.09,2.45,1.01,RD,2125,GIA,"true"
LD02737615,18/08/2012,865,0.44,Ideal,D,SI1,59.6,60,Medium to Slightly Thick,Very Good,Excellent,None,None,4.95,4.96,2.95,1,RD,1966,GIA,"true"
LD02735920,16/08/2012,16946,2.15,Very Good,H,SI1,67.6,59,Thick to Very Thick,Very Good,Excellent,None,None,7.29,7.05,4.77,1.03,CU,7882,GIA,"true"
LD02734454,18/08/2012,1968,0.5,Very Good,G,VVS1,63.6,56,Slightly Thick to Thick,Very Good,Excellent,None,None,4.96,5.01,3.17,1.01,RD,3936,GIA,"true"
LD02688788,18/07/2012,735,0.3,Very Good,E,VVS1,59,61,Medium to Slightly Thick,Excellent,Excellent,Pointed,None,4.37,4.34,2.57,1.01,RD,2450,GIA,"true"
LD02645488,10/07/2012,2459,0.5,Very Good,F,VVS1,63.7,57,Slightly Thick to Thick,Very Good,Excellent,None,Faint,4.99,5.02,3.19,1.01,RD,4918,GIA,"true"
LD02701877,27/07/2012,6954,1.04,Ideal,G,SI1,61,58,Medium to Medium,Excellent,Excellent,Very Small,None,6.55,6.53,3.99,1,RD,6687,GIA,"true"
LD02692625,19/07/2012,3348,0.72,Good,E,VS2,68.7,65,Medium to Medium,Very Good,Very Good,None,None,5.18,5.17,3.55,1,CU,4650,GIA,"true"
LD02709114,01/08/2012,7890,1.21,Ideal,I,VS1,60.6,59,Medium to Slightly Thick,Excellent,Excellent,None,None,6.9,6.87,4.17,1,RD,6521,GIA,"true"
LD02665399,04/07/2012,8718,1.25,Good,D,VVS2,69.9,63,Medium to Thick,Very Good,Excellent,None,Medium,6.04,5.8,4.06,1.04,CU,6974,GIA,"true"
LD02732100,14/08/2012,1357,0.51,Ideal,I,VS2,62.4,57,Medium to Slightly Thick,Excellent,Excellent,None,None,5.14,5.11,3.2,1.01,RD,2661,GIA,"true"
LD02697482,24/07/2012,790,0.32,Ideal,E,VS1,61.2,57,Medium to Slightly Thick,Excellent,Excellent,None,None,4.4,4.42,2.7,1,RD,2469,GIA,"true"
LD02678719,13/07/2012,2265,0.75,Very Good,I,IF,64.8,63,Slightly Thick to Thick,Very Good,Very Good,None,None,5.95,4.45,2.88,1.34,EC,3020,GIA,"true"
LD02683044,14/07/2012,2377,0.75,Good,F,VVS1,55.4,63,Slightly Thick to Thick,Very Good,Very Good,None,Strong Blue,8.53,5.23,2.9,1.63,PS,3169,GIA,"true"
LD02675229,11/07/2012,708,0.31,Ideal,D,VS2,61.4,59,Medium to Slightly Thick,Very Good,Excellent,None,None,4.36,4.34,2.67,1,RD,2284,GIA,"true"
LD02715527,04/08/2012,452,0.3,Ideal,J,VS2,62.5,56,Medium to Slightly Thick,Excellent,Excellent,None,None,4.28,4.29,2.68,1,RD,1507,GIA,"true"
LD02716884,04/08/2012,2123,0.53,Ideal,E,VS2,62.5,58,Medium to Slightly Thick,Excellent,Excellent,None,None,5.19,5.16,3.24,1.01,RD,4006,GIA,"true"
LD02744617,23/08/2012,3033,0.7,Ideal,G,VS2,63.3,56,Medium to Slightly Thick,Excellent,Excellent,None,None,5.62,5.64,3.56,1,RD,4333,GIA,"true"
LD02729262,11/08/2012,4165,0.9,Very Good,F,VS1,68.9,63,Thick to Very Thick,Very Good,Excellent,Large,None,5.62,5.43,3.74,1.03,CU,4628,GIA,"true"
LD02704368,27/07/2012,7082,1.06,Ideal,G,SI1,61.7,56,Medium to Medium,Excellent,Excellent,None,None,6.57,6.54,4.05,1,RD,6681,GIA,"true"
LD02693095,20/07/2012,2774,0.61,Ideal,F,VVS2,60.9,57,Thin to Medium,Excellent,Excellent,None,None,5.49,5.52,3.35,1.01,RD,4548,GIA,"true"
LD02671536,08/07/2012,2026,0.5,Very Good,G,VVS2,63.6,57,Medium to Slightly Thick,Very Good,Excellent,None,None,5.04,5.01,3.2,1.01,RD,4052,GIA,"true"
LD02665879,18/07/2012,1143,0.4,Ideal,H,VVS1,61.6,57,Medium to Slightly Thick,Very Good,Excellent,None,None,4.76,4.72,2.92,1.01,RD,2858,GIA,"true"
LD02675921,11/07/2012,559,0.3,Very Good,E,VS2,62.3,57,Medium to Slightly Thick,Very Good,Very Good,None,None,4.26,4.28,2.66,1,RD,1863,GIA,"false"
LD02750690,24/08/2012,557,0.34,Ideal,F,SI1,61.6,57,Medium to Slightly Thick,Excellent,Excellent,None,None,4.5,4.49,2.77,1,RD,1638,GIA,"true"
LD02709117,01/08/2012,14606,2.01,Very Good,J,VS2,63.9,59,Slightly Thick to Thick,Excellent,Excellent,None,None,7.92,7.88,5.05,1.01,RD,7267,GIA,"true"
LD02669935,07/07/2012,1336,0.61,Very Good,I,VS1,67.4,64,Slightly Thick to Very Thick,Good,Excellent,None,None,4.88,4.78,3.22,1.02,CU,2190,GIA,"true"
LD02761334,29/08/2012,10066,1.3,Ideal,H,VS1,62.3,56,Medium to Medium,Excellent,Excellent,None,None,6.96,7,4.35,1.01,RD,7743,GIA,"true"
LD02662991,03/07/2012,2201,0.5,Very Good,G,VVS1,63.7,58,Thin to Thick,Very Good,Very Good,None,None,4.99,4.93,3.16,1.01,RD,4402,GIA,"true"
LD02701008,26/07/2012,409,0.23,Ideal,F,VS1,61.4,57,Thin to Slightly Thick,Very Good,Excellent,None,None,3.98,3.96,2.44,1.01,RD,1778,GIA,"true"
LD02664755,04/07/2012,7763,1.21,Ideal,H,SI1,61.7,58,Medium to Medium,Excellent,Excellent,None,None,6.87,6.83,4.22,1.01,RD,6416,GIA,"true"
LD02737882,18/08/2012,8254,1.26,Ideal,G,SI1,62.3,57,Medium to Slightly Thick,Excellent,Excellent,None,Faint,6.91,6.86,4.29,1.01,RD,6551,GIA,"true"
LD02720308,07/08/2012,1846,0.7,Ideal,J,SI2,61.6,59,Medium to Medium,Excellent,Excellent,None,None,5.73,5.7,3.52,1.01,RD,2637,GIA,"true"
LD02764859,31/08/2012,526,0.33,Ideal,G,VS1,62.2,55,Medium to Slightly Thick,Excellent,Very Good,None,Strong Blue,4.44,4.46,2.77,1,RD,1594,GIA,"true"
LD02679146,13/07/2012,4170,0.9,Very Good,H,VS2,64.1,59,Medium to Thick,Excellent,Excellent,None,None,6.04,6.06,3.88,1,RD,4633,GIA,"true"
LD02729699,11/08/2012,3282,0.7,Ideal,F,SI1,62,57,Medium to Slightly Thick,Excellent,Excellent,None,None,5.69,5.68,3.52,1,RD,4689,GIA,"true"
LD02684582,17/07/2012,3063,0.9,Very Good,H,VS2,63.7,58,Thin to Very Thick,Very Good,Very Good,None,None,8.97,5.09,3.24,1.76,PS,3403,GIA,"true"
LD02685779,17/07/2012,3892,0.91,Good,H,VS1,76.8,74,Thin to Thick,Good,Very Good,None,Faint,5.4,5.16,3.96,1.05,PR,4277,GIA,"true"
LD02764559,30/08/2012,1253,0.53,Very Good,E,VS2,61.7,59,Slightly Thick to Extremely Thick,Very Good,Very Good,None,Medium,7.06,4.54,2.8,1.56,PS,2364,GIA,"true"
LD02696795,22/07/2012,624,0.37,Ideal,E,SI2,61,59,Medium to Medium,Excellent,Excellent,None,None,4.63,4.61,2.82,1,RD,1686,GIA,"true"
LD02750312,24/08/2012,1097,0.49,Very Good,G,VVS2,71.5,71,Medium to Slightly Thick,Excellent,Excellent,None,None,4.51,4.4,3.14,1.03,PR,2239,GIA,"true"
LD02681072,16/08/2012,522,0.3,Ideal,D,SI1,62.4,56,Medium to Slightly Thick,Excellent,Very Good,None,None,4.3,4.27,2.68,1.01,RD,1740,GIA,"true"
LD02717061,04/08/2012,721,0.43,Good,F,VVS2,74,74,Extremely Thin to Thick,Good,Very Good,None,None,4.71,3.82,2.83,1.23,EC,1677,GIA,"true"
LD02661145,01/07/2012,584,0.31,Ideal,F,VS2,62.5,55,Medium to Slightly Thick,Excellent,Excellent,None,Faint,4.34,4.33,2.71,1,RD,1884,GIA,"true"
LD02741312,21/08/2012,1871,0.5,Ideal,F,VS2,62.4,56,Medium to Slightly Thick,Excellent,Excellent,None,None,5.1,5.07,3.17,1.01,RD,3742,GIA,"true"
LD02715184,04/08/2012,1911,0.5,Very Good,F,SI1,64.3,56,Thin to Thick,Good,Excellent,None,None,4.93,4.99,3.19,1.01,RD,3822,GIA,"true"
LD02751814,25/08/2012,12322,1.3,Ideal,G,VVS2,60.9,59,Medium to Slightly Thick,Excellent,Very Good,None,None,7.06,7.03,4.29,1,RD,9478,GIA,"true"
LD02741906,21/08/2012,745,0.33,Ideal,E,SI2,59.7,60,Thin to Medium,Very Good,Very Good,None,None,4.5,4.51,2.69,1,RD,2258,GIA,"true"
LD02751811,25/08/2012,5932,1.01,Very Good,G,SI1,63.2,58,Slightly Thick to Thick,Very Good,Excellent,None,None,6.35,6.29,3.99,1.01,RD,5873,GIA,"true"
LD02712452,02/08/2012,3174,1,Very Good,G,SI2,59.3,62,Medium to Extremely Thick,Good,Good,None,None,9,5.53,3.28,1.63,MQ,3174,GIA,"true"
LD02743826,22/08/2012,823,0.27,Very Good,F,IF,61.8,57,Slightly Thick to Thick,Very Good,Very Good,Pointed,None,4.17,4.15,2.57,1,RD,3048,GIA,"true"
LD02746414,23/08/2012,2706,0.75,Ideal,H,SI1,62.5,57,Medium to Slightly Thick,Excellent,Excellent,None,Faint,5.81,5.79,3.63,1,RD,3608,GIA,"true"
LD02702092,27/07/2012,1153,0.4,Ideal,E,VVS2,62.7,56,Slightly Thick to Slightly Thick,Very Good,Excellent,None,None,4.68,4.7,2.95,1,RD,2883,GIA,"true"
LD02695845,21/07/2012,6474,1.02,Ideal,J,VVS2,59.8,61,Medium to Slightly Thick,Excellent,Excellent,None,None,6.55,6.51,3.91,1.01,RD,6347,GIA,"true"
LD02605000,05/07/2012,3539,0.65,Ideal,G,IF,60.5,58,Medium to Medium,Excellent,Excellent,None,Faint,5.62,5.59,3.39,1.01,RD,5445,GIA,"true"
LD02745189,23/08/2012,2959,0.54,Ideal,E,IF,59.9,62,Medium to Medium,Excellent,Excellent,Pointed,None,5.31,5.28,3.17,1.01,RD,5480,GIA,"true"
LD02688043,18/07/2012,812,0.5,Good,J,SI2,65.2,56,Medium to Thick,Excellent,Excellent,None,None,4.91,4.94,3.21,1.01,RD,1624,GIA,"true"
LD02706086,29/07/2012,2239,0.5,Ideal,F,VVS1,62.8,56,Slightly Thick to Slightly Thick,Excellent,Very Good,None,None,5.08,5.05,3.18,1.01,RD,4478,GIA,"true"
LD02744116,23/08/2012,6110,1.24,Ideal,I,SI2,62.4,57,Medium to Slightly Thick,Excellent,Excellent,None,None,6.84,6.86,4.28,1,RD,4927,GIA,"true"
LD02731292,14/08/2012,425,0.3,Very Good,E,SI2,60.7,57,Medium to Slightly Thick,Very Good,Excellent,None,None,4.3,4.35,2.62,1.01,RD,1417,GIA,"true"
LD02662514,14/07/2012,698,0.31,Ideal,E,VS1,61,58,Medium to Slightly Thick,Excellent,Excellent,Pointed,None,4.39,4.36,2.67,1.01,RD,2252,GIA,"true"
LD02667525,06/07/2012,5538,1.03,Very Good,F,SI2,64,59,Thin to Thick,Excellent,Excellent,None,None,6.34,6.31,4.05,1,RD,5377,GIA,"true"
LD02708067,31/07/2012,29392,2.77,Ideal,J,VS1,62,59.2,Thin to Slightly Thick,Ideal,Ideal,Pointed,None,8.92,8.95,5.54,1,RD,10611,AGS,"false"
LD02699096,25/07/2012,494,0.34,Ideal,G,SI1,61.1,58,Medium to Slightly Thick,Excellent,Very Good,None,None,4.52,4.5,2.76,1,RD,1453,GIA,"true"
LD02735700,16/08/2012,656,0.43,Ideal,E,SI2,62,57,Medium to Medium,Excellent,Excellent,None,Medium,4.83,4.87,3.01,1.01,RD,1526,GIA,"true"
LD02762335,29/08/2012,96802,3.22,Ideal,G,VVS2,60.9,58,Medium to Slightly Thick,Excellent,Excellent,None,None,9.51,9.54,5.81,1,RD,30063,GIA,"true"
LD02734551,18/08/2012,587,0.4,Very Good,J,VS1,63.2,60,Medium to Slightly Thick,Excellent,Excellent,None,Faint,4.64,4.67,2.94,1.01,RD,1468,GIA,"true"
LD02681108,13/07/2012,1419,0.42,Ideal,E,IF,61.8,58,Medium to Slightly Thick,Excellent,Excellent,None,Faint,4.79,4.77,2.95,1,RD,3379,GIA,"true"
LD02727260,10/08/2012,4691,0.9,Ideal,H,SI1,62.3,57,Medium to Slightly Thick,Excellent,Excellent,None,Faint,6.17,6.13,3.83,1.01,RD,5212,GIA,"true"
LD02731934,14/08/2012,9497,1.04,Ideal,G,VVS2,61.1,58,Medium to Slightly Thick,Excellent,Excellent,None,Faint,6.53,6.51,3.98,1,RD,9132,GIA,"true"
LD02688602,18/07/2012,3321,0.7,Ideal,D,SI2,62,58,Slightly Thick to Slightly Thick,Excellent,Excellent,Pointed,None,5.68,5.65,3.51,1.01,RD,4744,GIA,"true"
LD02747705,24/08/2012,4564,0.86,Ideal,H,VVS2,62.4,54,Medium to Slightly Thick,Excellent,Excellent,None,None,6.09,6.11,3.81,1,RD,5307,GIA,"true"
LD02763455,30/08/2012,2031,0.5,Very Good,D,VS2,62.7,58,Medium to Slightly Thick,Very Good,Excellent,None,Faint,5.04,5.06,3.17,1,RD,4062,GIA,"true"
LD02742487,22/08/2012,2686,0.79,Very Good,I,SI1,64.2,57,Thin to Medium,Very Good,Excellent,None,Medium,5.8,5.75,3.7,1.01,RD,3400,GIA,"true"
LD02665429,04/07/2012,5702,0.9,Very Good,G,VVS2,63.8,59,Medium to Thick,Very Good,Very Good,None,None,6.02,6.1,3.87,1.01,RD,6336,GIA,"true"
LD02685196,17/07/2012,738,0.4,Very Good,I,VVS2,63.7,57,Slightly Thick to Thick,Very Good,Excellent,None,None,4.63,4.66,2.96,1.01,RD,1845,GIA,"true"
LD02700142,25/07/2012,3345,0.71,Ideal,H,VVS2,61.4,56,Medium to Medium,Excellent,Excellent,None,None,5.74,5.78,3.53,1.01,RD,4711,GIA,"true"
LD02765566,31/08/2012,6011,1.01,Very Good,H,VS2,64.4,57,Slightly Thick to Thick,Excellent,Excellent,None,None,6.29,6.24,4.04,1.01,RD,5951,GIA,"true"
LD02680522,04/08/2012,638,0.36,Ideal,D,SI1,61.6,58,Medium to Slightly Thick,Excellent,Excellent,None,None,4.57,4.53,2.8,1.01,RD,1772,GIA,"true"
LD02767242,01/09/2012,1491,0.46,Ideal,H,VVS1,62.4,57,Medium to Slightly Thick,Very Good,Excellent,None,None,4.95,4.93,3.08,1,RD,3241,GIA,"true"
LD02765669,31/08/2012,7067,0.9,Very Good,G,IF,63.7,57,Medium to Slightly Thick,Excellent,Excellent,None,None,6.07,6.11,3.88,1.01,RD,7852,GIA,"true"
LD02697663,24/07/2012,528,0.3,Ideal,F,VS2,59.6,60,Medium to Slightly Thick,Excellent,Very Good,None,None,4.34,4.36,2.59,1,RD,1760,GIA,"true"
LD02702917,27/07/2012,2899,0.9,Very Good,F,SI1,69.9,60,Very Thick to Very Thick,Very Good,Very Good,None,Faint,6.37,4.39,3.07,1.45,EC,3221,GIA,"true"
LD02745007,23/08/2012,1084,0.3,Ideal,E,VVS2,62.3,54,Medium to Slightly Thick,Very Good,Very Good,None,Faint,4.3,4.3,2.68,1,RD,3613,GIA,"true"
LD02704473,28/07/2012,6628,1.01,Ideal,G,SI1,62.1,57,Medium to Slightly Thick,Excellent,Excellent,None,None,6.4,6.43,3.98,1,RD,6562,GIA,"true"
LD02695489,21/07/2012,12026,1.16,Ideal,F,VVS2,61.7,58,Thin to Medium,Excellent,Excellent,None,Medium Blue,6.77,6.74,4.16,1,RD,10367,GIA,"true"
LD02672714,10/07/2012,503,0.3,Ideal,F,VS1,61.2,56,Thin to Slightly Thick,Very Good,Very Good,None,Medium Blue,4.33,4.32,2.65,1,RD,1677,GIA,"true"
LD02691294,19/07/2012,2085,0.5,Ideal,D,VS1,60.9,57,Medium to Slightly Thick,Excellent,Excellent,None,Medium Blue,5.14,5.12,3.13,1,RD,4170,GIA,"true"
LD02613186,30/06/2012,2530,0.6,Ideal,F,VS2,62.7,57,Medium to Slightly Thick,Excellent,Excellent,None,None,5.39,5.37,3.37,1,RD,4217,GIA,"true"
LD02739747,19/08/2012,2089,0.5,Ideal,G,VVS2,62.3,57,Thin to Medium,Excellent,Excellent,None,None,5.08,5.11,3.17,1.01,RD,4178,GIA,"true"
LD02672717,10/07/2012,898,0.41,Ideal,E,VS2,61.2,58,Medium to Slightly Thick,Excellent,Excellent,None,None,4.81,4.77,2.93,1.01,RD,2190,GIA,"true"
LD02728193,10/08/2012,16487,1.5,Very Good,G,VS1,65.9,56,Thin to Slightly Thick,Very Good,Excellent,Small,Faint,7.03,6.7,4.41,1.05,CU,10991,GIA,"true"
LD02696414,22/07/2012,4905,0.8,Ideal,G,VVS2,60.6,62,Medium to Slightly Thick,Excellent,Excellent,None,Faint,6,5.98,3.63,1,RD,6131,GIA,"true"
LD02697473,24/07/2012,3134,0.6,Ideal,F,VS1,61.6,56,Medium to Slightly Thick,Excellent,Excellent,None,None,5.43,5.45,3.35,1,RD,5223,GIA,"true"
LD02751703,25/08/2012,763,0.3,Ideal,D,VS1,61.7,58,Medium to Medium,Excellent,Excellent,None,None,4.31,4.33,2.67,1,RD,2543,GIA,"true"
LD02699856,22/08/2012,689,0.31,Very Good,E,VVS2,62.7,56,Slightly Thick to Thick,Very Good,Very Good,Pointed,None,4.3,4.27,2.69,1.01,RD,2223,GIA,"true"
LD02687505,17/07/2012,5436,0.8,Ideal,D,VS2,62.5,57,Thin to Slightly Thick,Excellent,Excellent,Very Small,Faint,5.92,5.95,3.71,1.01,RD,6795,GIA,"true"
LD02721095,08/08/2012,2085,0.71,Very Good,J,VVS1,63.5,57,Medium to Slightly Thick,Very Good,Very Good,None,Faint,5.65,5.62,3.58,1.01,RD,2937,GIA,"true"
LD02705775,28/07/2012,1739,0.52,Ideal,H,VS1,60.9,55,Thin to Medium,Excellent,Excellent,None,None,5.21,5.23,3.18,1,RD,3344,GIA,"true"
LD02742810,22/08/2012,1284,0.57,Very Good,J,VS1,63.5,58,Thin to Medium,Excellent,Excellent,None,None,5.25,5.2,3.32,1.01,RD,2253,GIA,"true"
LD02675846,11/07/2012,506,0.3,Very Good,F,VS2,58.9,60,Thin to Thick,Very Good,Very Good,None,None,4.36,4.38,2.58,1,RD,1687,GIA,"false"
LD02710052,01/08/2012,4380,0.81,Very Good,E,IF,67.5,63,Thick to Extremely Thick,Very Good,Excellent,None,None,5.67,4.88,3.29,1.16,CU,5407,GIA,"true"
LD02669992,07/07/2012,10340,1.22,Ideal,F,SI1,62.9,55,Medium to Medium,Excellent,Excellent,None,Strong,6.8,6.82,4.28,1,RD,8475,GIA,"true"
LD02659628,17/07/2012,2268,0.57,Ideal,G,VS1,61.4,57,Medium to Slightly Thick,Excellent,Excellent,None,None,5.36,5.33,3.28,1.01,RD,3979,GIA,"true"
LD02708354,03/08/2012,1139,0.41,Signature Ideal,D,VS2,61.4,55,Medium to Medium,Excellent,Excellent,None,None,4.83,4.81,2.96,1,RD,2778,GIA,"true"
LD02751504,25/08/2012,3211,1.01,Good,I,VS2,71.5,68,Thick to Extremely Thick,Good,Very Good,None,Strong,6.35,4.84,3.46,1.31,EC,3179,GIA,"true"
LD02715117,04/08/2012,947,0.4,Very Good,J,VS1,64.6,57,Very Thin to Thick,Very Good,Excellent,None,None,4.56,4.61,2.96,1.01,RD,2368,GIA,"true"
LD02746208,23/08/2012,2698,0.7,Ideal,I,VS1,61.7,55,Thin to Slightly Thick,Excellent,Excellent,Pointed,None,5.72,5.7,3.52,1,RD,3854,GIA,"true"
LD02665863,24/07/2012,619,0.33,Very Good,G,VS1,60.7,57,Thin to Medium,Excellent,Very Good,None,None,4.47,4.46,2.71,1,RD,1876,GIA,"true"
LD02697819,24/07/2012,6560,1.01,Ideal,I,VS1,62,59,Medium to Slightly Thick,Excellent,Excellent,None,None,6.44,6.41,3.98,1,RD,6495,GIA,"true"
LD02724133,09/08/2012,584,0.38,Good,E,VS2,56.7,64,Thick to Extremely Thick,Very Good,Very Good,None,None,5.75,4.1,2.32,1.4,OV,1537,GIA,"true"
LD02708594,03/08/2012,15409,1.72,Very Good,H,IF,65.8,61,Medium to Slightly Thick,Excellent,Excellent,None,Faint,7.04,6.92,4.55,1.02,CU,8959,GIA,"true"
LD02710699,01/08/2012,13509,1.01,Ideal,D,VVS2,60.8,61,Medium to Slightly Thick,Excellent,Excellent,None,Medium,6.47,6.43,3.92,1.01,RD,13375,GIA,"true"
LD02675574,11/07/2012,506,0.3,Very Good,F,VS2,61.9,62,Medium to Thick,Very Good,Very Good,None,None,4.26,4.28,2.65,1,RD,1687,GIA,"false"
LD02753327,28/08/2012,768,0.35,Very Good,E,VS2,58.8,62,Medium to Slightly Thick,Very Good,Very Good,None,None,7.05,3.87,2.28,1.82,MQ,2194,GIA,"true"
LD02700857,26/07/2012,607,0.35,Ideal,F,VS2,61.8,57,Medium to Slightly Thick,Excellent,Excellent,None,Faint,4.54,4.52,2.8,1,RD,1734,GIA,"true"
LD02750094,24/08/2012,1082,0.5,Good,E,VVS2,75.1,76,Slightly Thick to Very Thick,Very Good,Excellent,Pointed,Faint,4.35,4.14,3.11,1.05,PR,2164,GIA,"true"
LD02745771,23/08/2012,2013,0.51,Ideal,I,IF,62,57,Medium to Slightly Thick,Excellent,Excellent,Pointed,None,5.14,5.1,3.17,1.01,RD,3947,GIA,"true"
LD02761807,29/08/2012,5149,0.9,Ideal,F,SI1,62.1,57,Medium to Slightly Thick,Very Good,Excellent,None,None,6.18,6.14,3.83,1.01,RD,5721,GIA,"true"
LD02750951,25/08/2012,460,0.3,Ideal,E,SI1,61.7,56,Medium to Slightly Thick,Excellent,Very Good,None,None,4.32,4.28,2.65,1.01,RD,1533,GIA,"true"
LD02699018,25/07/2012,22743,2.15,Very Good,G,VS2,66.9,67,Medium to Medium,Very Good,Excellent,None,Faint,7.26,7.24,4.85,1,AS,10578,GIA,"true"
LD02662539,03/07/2012,1552,0.51,Ideal,D,SI2,62.1,57,Medium to Slightly Thick,Excellent,Excellent,None,None,5.12,5.11,3.18,1,RD,3043,GIA,"true"
LD02750591,24/08/2012,686,0.3,Ideal,G,VVS1,62.1,59,Slightly Thick to Slightly Thick,Excellent,Excellent,None,None,4.28,4.26,2.65,1,RD,2287,GIA,"true"
LD02670944,08/07/2012,10235,1.16,Ideal,H,VVS1,62.4,58,Medium to Slightly Thick,Excellent,Excellent,None,Medium,6.73,6.68,4.18,1.01,RD,8823,GIA,"true"
LD02720709,08/08/2012,5687,1.02,Very Good,D,SI2,69.4,72,Very Thin to Slightly Thick,Good,Good,None,Faint,5.67,5.62,3.9,1.01,PR,5575,GIA,"true"
LD02730644,13/08/2012,5325,1.02,Very Good,E,SI2,58.7,61,Thin to Medium,Excellent,Excellent,None,None,6.59,6.61,3.87,1,RD,5221,GIA,"true"
LD02722104,08/08/2012,3651,0.8,Very Good,F,VS1,59.2,60,Thick to Very Thick,Very Good,Excellent,None,None,9.61,4.9,2.9,1.96,MQ,4564,GIA,"true"
LD02721324,08/08/2012,3221,0.56,Ideal,D,VVS1,61.2,59,Slightly Thick to Slightly Thick,Excellent,Excellent,None,None,5.29,5.28,3.23,1,RD,5752,GIA,"true"
LD02720095,07/08/2012,1207,0.46,Ideal,E,VS2,62,58,Medium to Slightly Thick,Excellent,Very Good,None,None,4.95,4.93,3.06,1,RD,2624,GIA,"true"
LD02727444,10/08/2012,9636,1.26,Ideal,G,VS2,62.5,56,Medium to Medium,Excellent,Excellent,None,None,6.9,6.87,4.3,1,RD,7648,GIA,"true"
