fetch_date,sku,price
31/08/2012,LD02698204,6309
31/08/2012,LD02760042,6627
31/08/2012,LD02702875,6877
31/08/2012,LD02659047,6914
31/08/2012,LD02751522,6926
31/08/2012,LD02736365,6998
31/08/2012,LD02677144,7043
31/08/2012,LD02703950,7189
31/08/2012,LD02654869,7391
31/08/2012,LD02690792,7437
31/08/2012,LD02738897,7768
31/08/2012,LD02764345,8570
31/08/2012,LD02743222,9012
31/08/2012,LD02725023,10057
31/08/2012,LD02764365,10239
31/08/2012,LD02730024,10396
31/08/2012,LD02660443,3131
31/08/2012,LD02751504,3211
31/08/2012,LD02738550,3308
31/08/2012,LD02727346,3434
31/08/2012,LD02722819,3786
31/08/2012,LD02764481,3827
31/08/2012,LD02747113,3981
31/08/2012,LD02686355,3994
31/08/2012,LD02711334,4053
31/08/2012,LD02670717,4137
31/08/2012,LD02710980,4269
31/08/2012,LD02670600,4276
31/08/2012,LD02751954,4277
31/08/2012,LD02695504,4317
31/08/2012,LD02749473,4348
31/08/2012,LD02718405,4431
31/08/2012,LD02765516,4485
31/08/2012,LD02698136,4519
31/08/2012,LD02751888,4541
31/08/2012,LD02727375,4650
31/08/2012,LD02692643,4662
31/08/2012,LD02712743,4675
31/08/2012,LD02747099,4685
31/08/2012,LD02691646,4688
31/08/2012,LD02765753,4739
31/08/2012,LD02705875,4771
31/08/2012,LD02710748,4807
31/08/2012,LD02673879,4845
31/08/2012,LD02706590,4886
31/08/2012,LD02727424,4891
31/08/2012,LD02712759,4896
31/08/2012,LD02698829,4911
31/08/2012,LD02708650,4925
31/08/2012,LD02765537,4925
31/08/2012,LD02661614,4952
31/08/2012,LD02691989,4974
31/08/2012,LD02704347,4996
31/08/2012,LD02698211,5093
31/08/2012,LD02661848,5129
31/08/2012,LD02718384,5148
31/08/2012,LD02731009,5152
31/08/2012,LD02736495,5152
31/08/2012,LD02736515,5162
31/08/2012,LD02708656,5221
31/08/2012,LD02739779,5237
31/08/2012,LD02700686,5249
31/08/2012,LD02704163,5351
31/08/2012,LD02718653,5396
31/08/2012,LD02762177,5398
31/08/2012,LD02764378,5400
31/08/2012,LD02732748,5419
31/08/2012,LD02273305,5518
31/08/2012,LD02710922,5518
31/08/2012,LD02700816,5615
31/08/2012,LD02704308,5615
31/08/2012,LD02689212,5675
31/08/2012,LD02742126,5781
31/08/2012,LD02741663,5828
31/08/2012,LD02741787,5850
31/08/2012,LD02716865,5868
31/08/2012,LD02747111,5897
31/08/2012,LD02677145,5921
31/08/2012,LD02751775,5932
31/08/2012,LD02764631,6011
31/08/2012,LD02765566,6011
31/08/2012,LD02667524,6022
31/08/2012,LD02706070,6058
31/08/2012,LD02695771,6071
31/08/2012,LD02734157,6074
31/08/2012,LD02743402,6079
31/08/2012,LD02749416,6117
31/08/2012,LD02722989,6147
31/08/2012,LD02713244,6166
31/08/2012,LD02673422,6213
31/08/2012,LD02706607,6289
31/08/2012,LD02685808,6362
31/08/2012,LD02746300,6450
31/08/2012,LD02710926,6506
31/08/2012,LD02700076,6564
31/08/2012,LD02765552,6576
31/08/2012,LD02707045,6596
31/08/2012,LD02706390,6674
31/08/2012,LD02765841,6685
31/08/2012,LD02700029,6708
31/08/2012,LD02654239,6828
31/08/2012,LD02762262,6848
31/08/2012,LD02700739,6856
31/08/2012,LD02732747,6864
31/08/2012,LD02706075,7005
31/08/2012,LD02762277,7024
31/08/2012,LD02735186,7038
31/08/2012,LD02707348,7068
31/08/2012,LD02747256,7078
31/08/2012,LD02658839,7083
31/08/2012,LD02760034,7144
31/08/2012,LD02765565,7272
31/08/2012,LD02735904,7521
31/08/2012,LD02706900,7676
31/08/2012,LD02694895,7783
31/08/2012,LD02718526,7846
31/08/2012,LD02698563,7982
31/08/2012,LD02712944,7999
31/08/2012,LD02694644,8013
31/08/2012,LD02700791,8047
31/08/2012,LD02689299,8204
31/08/2012,LD02670481,8419
31/08/2012,LD02700056,8449
31/08/2012,LD02664807,8458
31/08/2012,LD02707108,8558
31/08/2012,LD02694283,8624
31/08/2012,LD02736404,8840
31/08/2012,LD02743761,9167
31/08/2012,LD02743223,9191
31/08/2012,LD02763616,9249
31/08/2012,LD02766234,9808
31/08/2012,LD02665681,10101
31/08/2012,LD02664636,10272
31/08/2012,LD02674614,10585
31/08/2012,LD02736104,12122
31/08/2012,LD02752599,12284
31/08/2012,LD02760096,12353
31/08/2012,LD02710699,12963
31/08/2012,LD02700189,13561
31/08/2012,LD02732953,13880
31/08/2012,LD02724759,14600
31/08/2012,LD02696136,15063
31/08/2012,LD02704541,15366
31/08/2012,LD02678446,15828
31/08/2012,LD02664053,15944
31/08/2012,LD02698884,17412
31/08/2012,LD02712452,3180
31/08/2012,LD02728205,3270
31/08/2012,LD02747176,3421
31/08/2012,LD02728141,3478
31/08/2012,LD02707749,3970
31/08/2012,LD02699919,3980
31/08/2012,LD02691848,4234
31/08/2012,LD02739877,4240
31/08/2012,LD02733161,4280
31/08/2012,LD02714137,4314
31/08/2012,LD02749463,4393
31/08/2012,LD02660367,4440
31/08/2012,LD02707307,4477
31/08/2012,LD02712722,4523
31/08/2012,LD02726912,4622
31/08/2012,LD02724125,4781
31/08/2012,LD02731888,4868
31/08/2012,LD02736415,4965
31/08/2012,LD02699017,4970
31/08/2012,LD02725357,4973
31/08/2012,LD02750067,4992
31/08/2012,LD02709634,5025
31/08/2012,LD02765329,5043
31/08/2012,LD02736563,5055
31/08/2012,LD02760989,5059
31/08/2012,LD02761265,5084
31/08/2012,LD02761276,5084
31/08/2012,LD02697860,5129
31/08/2012,LD02752458,5161
31/08/2012,LD02678583,5198
31/08/2012,LD02750065,5259
31/08/2012,LD02762988,5277
31/08/2012,LD02763612,5426
31/08/2012,LD02764490,5427
31/08/2012,LD02732055,5533
31/08/2012,LD02732756,5584
31/08/2012,LD02681967,5678
31/08/2012,LD02738998,5728
31/08/2012,LD02732746,5768
31/08/2012,LD02748183,5812
31/08/2012,LD02748153,5845
31/08/2012,LD02660390,5869
31/08/2012,LD02729856,6036
31/08/2012,LD02762629,6039
31/08/2012,LD02681816,6062
31/08/2012,LD02689336,6119
31/08/2012,LD02706844,6146
31/08/2012,LD02688571,6271
31/08/2012,LD02674743,6290
31/08/2012,LD02590170,6314
31/08/2012,LD02716483,6327
31/08/2012,LD02656196,6356
31/08/2012,LD02743519,6368
31/08/2012,LD02766225,6469
31/08/2012,LD02718969,6532
31/08/2012,LD02666008,6559
31/08/2012,LD02672898,6565
31/08/2012,LD02711345,6591
31/08/2012,LD02692580,6700
31/08/2012,LD02685928,6945
31/08/2012,LD02718959,6948
31/08/2012,LD02761273,6959
31/08/2012,LD02700075,7156
31/08/2012,LD02760236,7213
31/08/2012,LD02688564,7231
31/08/2012,LD02751961,7348
31/08/2012,LD02673082,7387
31/08/2012,LD02744380,7806
31/08/2012,LD02678424,8060
31/08/2012,LD02720459,8232
31/08/2012,LD02716637,8462
31/08/2012,LD02665389,8573
31/08/2012,LD02734381,9269
31/08/2012,LD02656188,9902
31/08/2012,LD02713197,10574
31/08/2012,LD02740871,11355
31/08/2012,LD02667731,11658
31/08/2012,LD02673991,12893
31/08/2012,LD02732195,13815
31/08/2012,LD02698886,15722
31/08/2012,LD02750017,3749
31/08/2012,LD02714325,3615
31/08/2012,LD02709263,4742
31/08/2012,LD02724054,3592
31/08/2012,LD02675454,3744
31/08/2012,LD02720186,3909
31/08/2012,LD02700464,4335
31/08/2012,LD02675003,5140
31/08/2012,LD02729880,5268
31/08/2012,LD02748998,7099
31/08/2012,LD02765515,7816
31/08/2012,LD02735517,3638
31/08/2012,LD02663241,4038
31/08/2012,LD02736176,5479
31/08/2012,LD02732763,4058
31/08/2012,LD02747321,4972
31/08/2012,LD02712099,3562
31/08/2012,LD02665326,5011
31/08/2012,LD02735751,5142
31/08/2012,LD02661718,5871
31/08/2012,LD02725122,6078
31/08/2012,LD02745768,8701
31/08/2012,LD02725695,2927
31/08/2012,LD02725694,4151
31/08/2012,LD02720733,4612
31/08/2012,LD02667441,4671
31/08/2012,LD02707716,5416
31/08/2012,LD02733090,6262
31/08/2012,LD02684646,2186
31/08/2012,LD02684770,2404
31/08/2012,LD02684739,2653
31/08/2012,LD02684591,2707
31/08/2012,LD02721015,2994
31/08/2012,LD01762743,3563
31/08/2012,LD02749508,3847
31/08/2012,LD02706649,3945
31/08/2012,LD02702810,4108
31/08/2012,LD02673984,4247
31/08/2012,LD02696275,4371
31/08/2012,LD02725808,4566
31/08/2012,LD02667545,5007
31/08/2012,LD02710985,5019
31/08/2012,LD02674235,5086
31/08/2012,LD02765617,5307
31/08/2012,LD02737908,5372
31/08/2012,LD02724774,5588
31/08/2012,LD02746139,5727
31/08/2012,LD02747678,5801
31/08/2012,LD02725697,6911
31/08/2012,LD02747755,7298
31/08/2012,LD02716022,9079
31/08/2012,LD02712381,2897
31/08/2012,LD02702917,2905
31/08/2012,LD02684678,2924
31/08/2012,LD02698913,2969
31/08/2012,LD02711871,3000
31/08/2012,LD02711853,3041
31/08/2012,LD02660427,3108
31/08/2012,LD02712036,3150
31/08/2012,LD02694506,3237
31/08/2012,LD02736456,3292
31/08/2012,LD02661685,3413
31/08/2012,LD02735276,3459
31/08/2012,LD02724141,3644
31/08/2012,LD02724617,3677
31/08/2012,LD02652935,3689
31/08/2012,LD02708903,3733
31/08/2012,LD02724791,3745
31/08/2012,LD02674125,3755
31/08/2012,LD02743162,3847
31/08/2012,LD02708054,3904
31/08/2012,LD02686289,3994
31/08/2012,LD02665388,3998
31/08/2012,LD02700261,4015
31/08/2012,LD02747934,4035
31/08/2012,LD02723014,4109
31/08/2012,LD02652744,4137
31/08/2012,LD02723962,4180
31/08/2012,LD02705092,4195
31/08/2012,LD02719789,4198
31/08/2012,LD02738437,4244
31/08/2012,LD02670383,4255
31/08/2012,LD02765675,4264
31/08/2012,LD02750010,4284
31/08/2012,LD02759647,4411
31/08/2012,LD02681639,4417
31/08/2012,LD02655494,4519
31/08/2012,LD02727260,4519
31/08/2012,LD02759468,4568
31/08/2012,LD02677714,4597
31/08/2012,LD02765730,4597
31/08/2012,LD02743164,4599
31/08/2012,LD02739555,4647
31/08/2012,LD02690235,4788
31/08/2012,LD02748628,4794
31/08/2012,LD02719188,4865
31/08/2012,LD02665386,4939
31/08/2012,LD02724028,5012
31/08/2012,LD02692109,5113
31/08/2012,LD02763921,5113
31/08/2012,LD02761807,5149
31/08/2012,LD02739010,5158
31/08/2012,LD02732298,5180
31/08/2012,LD02737653,5226
31/08/2012,LD02681675,5270
31/08/2012,LD02677766,5349
31/08/2012,LD02743436,5383
31/08/2012,LD02765723,5410
31/08/2012,LD02728367,5452
31/08/2012,LD02688091,5532
31/08/2012,LD02676360,5842
31/08/2012,LD02726717,5867
31/08/2012,LD02724743,5907
31/08/2012,LD02740868,6034
31/08/2012,LD02730154,6038
31/08/2012,LD02693557,6120
31/08/2012,LD02702106,6206
31/08/2012,LD02679140,6411
31/08/2012,LD02721205,6570
31/08/2012,LD02765669,7067
31/08/2012,LD02729915,7263
31/08/2012,LD02699359,7592
31/08/2012,LD02716997,6425
31/08/2012,LD02725057,5353
31/08/2012,LD02749825,2739
31/08/2012,LD02687254,4092
31/08/2012,LD02730964,6071
31/08/2012,LD02700584,7090
31/08/2012,LD02722797,3001
31/08/2012,LD02705799,4356
31/08/2012,LD02760425,4385
31/08/2012,LD02732957,6121
31/08/2012,LD02750114,2591
31/08/2012,LD02728237,2824
31/08/2012,LD02683644,2908
31/08/2012,LD02704581,2952
31/08/2012,LD02721920,3404
31/08/2012,LD02660653,3801
31/08/2012,LD02732262,3880
31/08/2012,LD02671158,4015
31/08/2012,LD02705076,4128
31/08/2012,LD02744739,4289
31/08/2012,LD02746733,4367
31/08/2012,LD02752223,2273
31/08/2012,LD02762060,2689
31/08/2012,LD02738338,2747
31/08/2012,LD02681851,2886
31/08/2012,LD02708049,3262
31/08/2012,LD02721929,3454
31/08/2012,LD02724908,5238
31/08/2012,LD02736654,1984
31/08/2012,LD02732102,2069
31/08/2012,LD02736722,2842
31/08/2012,LD02710977,2886
31/08/2012,LD02747248,3188
31/08/2012,LD02736316,3550
31/08/2012,LD02693610,3608
31/08/2012,LD02663626,3728
31/08/2012,LD02671105,3910
31/08/2012,LD02710052,4389
31/08/2012,LD02680088,4514
31/08/2012,LD02717067,5046
31/08/2012,LD02735991,6554
31/08/2012,LD02761660,2093
31/08/2012,LD02723474,2180
31/08/2012,LD02690198,2335
31/08/2012,LD02670142,2357
31/08/2012,LD02729234,2363
31/08/2012,LD02743022,2438
31/08/2012,LD02683536,2574
31/08/2012,LD02712409,2640
31/08/2012,LD02748820,2964
31/08/2012,LD02705770,2989
31/08/2012,LD02686015,3073
31/08/2012,LD02655593,3089
31/08/2012,LD02720112,3089
31/08/2012,LD02708052,3115
31/08/2012,LD02720092,3127
31/08/2012,LD02764404,3182
31/08/2012,LD02730839,3183
31/08/2012,LD02672002,3239
31/08/2012,LD02678896,3300
31/08/2012,LD02707477,3393
31/08/2012,LD02741700,3428
31/08/2012,LD02715925,3446
31/08/2012,LD02744612,3446
31/08/2012,LD02667698,3525
31/08/2012,LD02715398,3568
31/08/2012,LD02741298,3618
31/08/2012,LD02761106,3642
31/08/2012,LD02722104,3659
31/08/2012,LD02709802,3769
31/08/2012,LD02759708,3848
31/08/2012,LD02730348,3990
31/08/2012,LD02742940,4005
31/08/2012,LD02764028,4030
31/08/2012,LD02761107,4081
31/08/2012,LD02681934,4109
31/08/2012,LD02676889,4140
31/08/2012,LD02760133,4195
31/08/2012,LD02699192,4363
31/08/2012,LD02739403,4425
31/08/2012,LD02678892,4459
31/08/2012,LD02764257,4472
31/08/2012,LD02696414,4652
31/08/2012,LD02692619,4724
31/08/2012,LD02663588,4820
31/08/2012,LD02399440,4871
31/08/2012,LD02680655,4913
31/08/2012,LD02681874,4999
31/08/2012,LD02747690,5032
31/08/2012,LD02683512,5044
31/08/2012,LD02698131,5669
31/08/2012,LD02654292,4686
31/08/2012,LD02703973,2720
31/08/2012,LD02663318,2882
31/08/2012,LD02690264,4976
31/08/2012,LD02735882,2004
31/08/2012,LD02759688,3249
31/08/2012,LD02742141,3603
31/08/2012,LD02654466,5019
31/08/2012,LD02663180,2508
31/08/2012,LD02720722,2515
31/08/2012,LD02737938,2589
31/08/2012,LD02680906,2635
31/08/2012,LD02677001,2756
31/08/2012,LD02762604,3223
31/08/2012,LD02732882,3557
31/08/2012,LD02687548,4181
31/08/2012,LD02676231,4250
31/08/2012,LD02720438,5253
31/08/2012,LD02678719,2270
31/08/2012,LD02683044,2382
31/08/2012,LD02679483,2451
31/08/2012,LD02730758,2478
31/08/2012,LD02691532,2483
31/08/2012,LD02694102,2483
31/08/2012,LD02719767,2504
31/08/2012,LD02696141,2668
31/08/2012,LD02746414,2670
31/08/2012,LD02702794,2681
31/08/2012,LD02670885,2743
31/08/2012,LD02747435,3084
31/08/2012,LD02763854,3132
31/08/2012,LD02766011,3219
31/08/2012,LD02759579,3272
31/08/2012,LD02676584,3428
31/08/2012,LD02732949,3597
31/08/2012,LD02731514,3936
31/08/2012,LD02695960,4097
31/08/2012,LD02740979,4097
31/08/2012,LD02747788,5013
31/08/2012,LD02735887,1877
31/08/2012,LD02709820,2360
31/08/2012,LD02668700,2504
31/08/2012,LD02762047,2596
31/08/2012,LD02690062,3105
31/08/2012,LD02734131,3223
31/08/2012,LD02735643,3485
31/08/2012,LD02686548,3573
31/08/2012,LD02743465,2338
31/08/2012,LD02732246,2674
31/08/2012,LD02766215,2989
31/08/2012,LD02747745,3785
31/08/2012,LD02710516,3850
31/08/2012,LD02753630,4060
31/08/2012,LD02687535,4320
31/08/2012,LD02654343,5915
31/08/2012,LD02697689,1788
31/08/2012,LD02761361,1813
31/08/2012,LD02730713,2015
31/08/2012,LD02690963,2178
31/08/2012,LD02751301,2232
31/08/2012,LD02764328,2255
31/08/2012,LD02681056,2367
31/08/2012,LD02673311,2452
31/08/2012,LD02652777,2555
31/08/2012,LD02709793,2690
31/08/2012,LD02734775,2713
31/08/2012,LD00705485,2758
31/08/2012,LD02690222,2824
31/08/2012,LD02765842,2942
31/08/2012,LD02704562,2945
31/08/2012,LD02698277,3047
31/08/2012,LD02692625,3503
31/08/2012,LD02764020,3898
31/08/2012,LD02761526,3962
31/08/2012,LD02763347,4209
31/08/2012,LD02723162,4840
31/08/2012,LD02692918,1469
31/08/2012,LD02679568,1875
31/08/2012,LD02704612,1972
31/08/2012,LD02739027,2007
31/08/2012,LD02721095,2025
31/08/2012,LD02706651,2091
31/08/2012,LD02748581,2095
31/08/2012,LD02704841,2117
31/08/2012,LD02745090,2127
31/08/2012,LD02644717,2204
31/08/2012,LD02673958,2206
31/08/2012,LD02680097,2291
31/08/2012,LD02731759,2419
31/08/2012,LD02740320,2434
31/08/2012,LD02698177,2459
31/08/2012,LD02670736,2490
31/08/2012,LD02540603,2540
31/08/2012,LD02704044,2593
31/08/2012,LD02726536,2625
31/08/2012,LD02742355,2672
31/08/2012,LD02726318,2694
31/08/2012,LD02742424,2778
31/08/2012,LD02687875,2822
31/08/2012,LD02705060,2869
31/08/2012,LD02695656,2891
31/08/2012,LD02732213,2918
31/08/2012,LD02723348,2991
31/08/2012,LD02702077,3013
31/08/2012,LD02735724,3048
31/08/2012,LD02726503,3072
31/08/2012,LD02679097,3154
31/08/2012,LD02654496,3196
31/08/2012,LD02726224,3294
31/08/2012,LD02759814,3323
31/08/2012,LD02700894,3345
31/08/2012,LD02700142,3356
31/08/2012,LD02761517,3415
31/08/2012,LD02743308,3418
31/08/2012,LD02728299,3445
31/08/2012,LD02742728,3497
31/08/2012,LD02677553,3576
31/08/2012,LD02682217,3653
31/08/2012,LD02626946,3808
31/08/2012,LD02753562,3813
31/08/2012,LD02677513,3943
31/08/2012,LD02675301,4006
31/08/2012,LD02761058,4086
31/08/2012,LD02645815,4237
31/08/2012,LD02681314,4368
31/08/2012,LD02694452,4376
31/08/2012,LD02743748,4428
31/08/2012,LD02682088,1384
31/08/2012,LD02732097,1478
31/08/2012,LD02698998,1544
31/08/2012,LD02696650,1547
31/08/2012,LD02731606,1620
31/08/2012,LD02724678,1633
31/08/2012,LD02709393,1668
31/08/2012,LD02697651,1727
31/08/2012,LD02735879,1753
31/08/2012,LD02736589,1778
31/08/2012,LD02739000,1779
31/08/2012,LD02759808,1795
31/08/2012,LD02720308,1800
31/08/2012,LD02730858,1846
31/08/2012,LD02687070,1858
31/08/2012,LD02593739,1874
31/08/2012,LD02653055,1890
31/08/2012,LD02652267,1907
31/08/2012,LD02683405,1926
31/08/2012,LD02721867,1934
31/08/2012,LD02711509,1965
31/08/2012,LD02759696,1967
31/08/2012,LD02671495,1968
31/08/2012,LD02653496,2010
31/08/2012,LD02704898,2027
31/08/2012,LD02683212,2047
31/08/2012,LD02709756,2047
31/08/2012,LD02751514,2061
31/08/2012,LD02764737,2094
31/08/2012,LD02670560,2098
31/08/2012,LD02714890,2098
31/08/2012,LD02764560,2137
31/08/2012,LD02742576,2169
31/08/2012,LD02731793,2179
31/08/2012,LD02704086,2199
31/08/2012,LD02716910,2236
31/08/2012,LD02679551,2237
31/08/2012,LD02753298,2244
31/08/2012,LD02739632,2251
31/08/2012,LD02668763,2253
31/08/2012,LD02661644,2276
31/08/2012,LD02735049,2278
31/08/2012,LD02652867,2285
31/08/2012,LD02733886,2285
31/08/2012,LD02724286,2300
31/08/2012,LD02671305,2314
31/08/2012,LD02651839,2318
31/08/2012,LD02762152,2318
31/08/2012,LD02692118,2337
31/08/2012,LD02686239,2339
31/08/2012,LD02681616,2343
31/08/2012,LD02724395,2359
31/08/2012,LD02683402,2367
31/08/2012,LD02611231,2373
31/08/2012,LD02709727,2373
31/08/2012,LD02665477,2379
31/08/2012,LD02670326,2393
31/08/2012,LD02745092,2403
31/08/2012,LD02686431,2408
31/08/2012,LD02710646,2422
31/08/2012,LD02732569,2425
31/08/2012,LD02724299,2468
31/08/2012,LD02733885,2519
31/08/2012,LD02741325,2521
31/08/2012,LD02738105,2539
31/08/2012,LD02685096,2543
31/08/2012,LD02729855,2579
31/08/2012,LD02731912,2588
31/08/2012,LD02686319,2589
31/08/2012,LD02753525,2615
31/08/2012,LD02761390,2636
31/08/2012,LD02706652,2639
31/08/2012,LD02761699,2641
31/08/2012,LD02700293,2658
31/08/2012,LD02702978,2664
31/08/2012,LD02735778,2672
31/08/2012,LD02651410,2675
31/08/2012,LD02709646,2684
31/08/2012,LD02738536,2686
31/08/2012,LD02746208,2698
31/08/2012,LD02704321,2700
31/08/2012,LD02766022,2709
31/08/2012,LD02736557,2715
31/08/2012,LD02704765,2716
31/08/2012,LD02705110,2726
31/08/2012,LD02736766,2732
31/08/2012,LD02737922,2745
31/08/2012,LD02739357,2755
31/08/2012,LD02694712,2758
31/08/2012,LD02706626,2812
31/08/2012,LD02726328,2813
31/08/2012,LD02726827,2844
31/08/2012,LD02743429,2852
31/08/2012,LD02712332,2878
31/08/2012,LD02752635,2878
31/08/2012,LD02739226,2909
31/08/2012,LD02686427,2924
31/08/2012,LD02707588,2927
31/08/2012,LD02745058,2939
31/08/2012,LD02761734,2945
31/08/2012,LD02746978,2951
31/08/2012,LD02681307,2956
31/08/2012,LD02670391,2963
31/08/2012,LD02750254,2981
31/08/2012,LD02702922,3007
31/08/2012,LD02714987,3019
31/08/2012,LD02674184,3036
31/08/2012,LD02663590,3038
31/08/2012,LD02694680,3054
31/08/2012,LD02746065,3091
31/08/2012,LD02726997,3092
31/08/2012,LD02730847,3136
31/08/2012,LD02763839,3159
31/08/2012,LD02744986,3164
31/08/2012,LD02678797,3171
31/08/2012,LD02731709,3173
31/08/2012,LD02734785,3173
31/08/2012,LD02711265,3175
31/08/2012,LD02720224,3186
31/08/2012,LD02694725,3199
31/08/2012,LD02745112,3308
31/08/2012,LD02738890,3338
31/08/2012,LD02707678,3358
31/08/2012,LD02692916,3375
31/08/2012,LD02739253,3386
31/08/2012,LD02697114,3395
31/08/2012,LD02675306,3404
31/08/2012,LD02727208,3416
31/08/2012,LD02748696,3439
31/08/2012,LD02729489,3514
31/08/2012,LD02678715,3523
31/08/2012,LD02645542,3529
31/08/2012,LD02688929,3583
31/08/2012,LD02764901,3616
31/08/2012,LD02729390,3649
31/08/2012,LD02697484,3650
31/08/2012,LD02716544,3665
31/08/2012,LD02732958,3709
31/08/2012,LD02675269,3759
31/08/2012,LD02599916,3850
31/08/2012,LD02699740,3856
31/08/2012,LD02644446,3892
31/08/2012,LD02742413,3910
31/08/2012,LD02676554,3911
31/08/2012,LD02644988,4074
31/08/2012,LD02677543,4074
31/08/2012,LD02708097,4093
31/08/2012,LD02738761,4099
31/08/2012,LD02621451,4205
31/08/2012,LD02654623,4571
31/08/2012,LD02738022,1925
31/08/2012,LD02693618,1787
31/08/2012,LD02737764,2018
31/08/2012,LD02740342,1972
31/08/2012,LD02763892,2092
31/08/2012,LD02725860,3705
31/08/2012,LD02738669,1461
31/08/2012,LD02737138,2008
31/08/2012,LD02679789,2514
31/08/2012,LD02753524,2830
31/08/2012,LD02716916,2927
31/08/2012,LD02672815,3431
31/08/2012,LD02700466,4224
31/08/2012,LD02688181,2383
31/08/2012,LD02745700,3075
31/08/2012,LD02731111,3220
31/08/2012,LD02747768,3528
31/08/2012,LD02691130,3801
31/08/2012,LD02731638,1047
31/08/2012,LD02734046,1501
31/08/2012,LD02747021,1521
31/08/2012,LD02702686,2226
31/08/2012,LD02744289,2324
31/08/2012,LD02688203,2670
31/08/2012,LD02700161,3261
31/08/2012,LD02712103,1225
31/08/2012,LD02682285,1471
31/08/2012,LD02736681,1592
31/08/2012,LD02744159,1623
31/08/2012,LD02742816,1642
31/08/2012,LD02763119,1649
31/08/2012,LD02708381,1673
31/08/2012,LD02741110,1749
31/08/2012,LD02741126,1825
31/08/2012,LD02762924,1854
31/08/2012,LD02653006,1855
31/08/2012,LD02731133,2145
31/08/2012,LD02746807,2362
31/08/2012,LD02762307,2418
31/08/2012,LD02663703,2572
31/08/2012,LD02763397,2631
31/08/2012,LD02745313,2651
31/08/2012,LD02693095,2711
31/08/2012,LD02753393,2797
31/08/2012,LD02747642,2878
31/08/2012,LD02739971,2927
31/08/2012,LD02753667,3131
31/08/2012,LD02736768,3379
31/08/2012,LD02726661,3519
31/08/2012,LD02724572,1083
31/08/2012,LD02746374,1237
31/08/2012,LD02731245,1254
31/08/2012,LD02764551,1329
31/08/2012,LD02672937,1338
31/08/2012,LD02750350,1346
31/08/2012,LD02736252,1415
31/08/2012,LD02742536,1430
31/08/2012,LD02714854,1481
31/08/2012,LD02651337,1502
31/08/2012,LD02759858,1564
31/08/2012,LD02762489,1583
31/08/2012,LD02750250,1593
31/08/2012,LD02731290,1604
31/08/2012,LD02729126,1617
31/08/2012,LD02746630,1618
31/08/2012,LD02718284,1623
31/08/2012,LD02759907,1645
31/08/2012,LD02751324,1658
31/08/2012,LD02669442,1678
31/08/2012,LD02735921,1683
31/08/2012,LD02724341,1688
31/08/2012,LD02744488,1688
31/08/2012,LD02689119,1807
31/08/2012,LD02742551,1821
31/08/2012,LD02724498,1877
31/08/2012,LD02718336,1930
31/08/2012,LD02760103,1935
31/08/2012,LD02676756,1980
31/08/2012,LD02746571,2022
31/08/2012,LD02676214,2056
31/08/2012,LD02709343,2069
31/08/2012,LD02676260,2098
31/08/2012,LD02747927,2098
31/08/2012,LD02710783,2104
31/08/2012,LD02675316,2124
31/08/2012,LD02650780,2126
31/08/2012,LD02714781,2167
31/08/2012,LD02724545,2254
31/08/2012,LD02597449,2334
31/08/2012,LD02676830,2472
31/08/2012,LD02742430,2490
31/08/2012,LD02659529,2513
31/08/2012,LD02724266,2519
31/08/2012,LD02761487,2644
31/08/2012,LD02763161,2668
31/08/2012,LD02721889,2713
31/08/2012,LD02730386,2720
31/08/2012,LD02763245,2753
31/08/2012,LD02656554,2771
31/08/2012,LD02750318,2773
31/08/2012,LD02745816,2786
31/08/2012,LD02659629,2801
31/08/2012,LD02676525,2850
31/08/2012,LD02715147,2959
31/08/2012,LD02640375,2962
31/08/2012,LD02657287,2974
31/08/2012,LD02714848,2989
31/08/2012,LD02677634,3154
31/08/2012,LD02689953,3162
31/08/2012,LD02676326,3274
31/08/2012,LD02730278,1102
31/08/2012,LD02745893,1882
31/08/2012,LD02760552,2039
31/08/2012,LD02699760,2308
31/08/2012,LD02659638,2413
31/08/2012,LD02753663,4034
31/08/2012,LD02696220,1169
31/08/2012,LD02725580,1634
31/08/2012,LD02736611,1685
31/08/2012,LD02734632,1744
31/08/2012,LD02765988,1832
31/08/2012,LD02689187,1969
31/08/2012,LD02747617,2228
31/08/2012,LD02747420,2467
31/08/2012,LD02733351,2527
31/08/2012,LD02750057,2621
31/08/2012,LD02746569,1365
31/08/2012,LD02668364,1420
31/08/2012,LD02722349,1440
31/08/2012,LD02740809,1482
31/08/2012,LD02690818,1564
31/08/2012,LD02742625,1635
31/08/2012,LD02759726,1961
31/08/2012,LD02694846,2253
31/08/2012,LD02659628,2282
31/08/2012,LD02659268,2335
31/08/2012,LD02654483,2467
31/08/2012,LD02694021,2835
31/08/2012,LD02693531,3159
31/08/2012,LD02665943,3266
31/08/2012,LD02675361,4190
31/08/2012,LD02683923,4974
31/08/2012,LD02707431,993
31/08/2012,LD02678979,1078
31/08/2012,LD02763415,1125
31/08/2012,LD02725554,1180
31/08/2012,LD02690806,1293
31/08/2012,LD02674222,1309
31/08/2012,LD02705776,1525
31/08/2012,LD02722402,1560
31/08/2012,LD02765940,1767
31/08/2012,LD02747881,1866
31/08/2012,LD02763334,1946
31/08/2012,LD02657539,2322
31/08/2012,LD02661236,2446
31/08/2012,LD02714698,2768
31/08/2012,LD02654359,2773
31/08/2012,LD02697388,3392
